Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           std::__uniq_ptr_data<KDTree, std::default_delete<KDTree>, true, true>::__uniq_ptr_impl(KDTree*) [406]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[396]    0.0    0.00    0.00       1         std::unique_ptr<KDTree, std::default_delete<KDTree> >::~unique_ptr() [396]
                0.00    0.00       1/2           std::__uniq_ptr_impl<KDTree, std::default_delete<KDTree> >::_M_ptr() [338]
                0.00    0.00       1/1           std::unique_ptr<KDTree, std::default_delete<KDTree> >::get_deleter() [394]
                0.00    0.00       1/1           std::remove_reference<KDTree*&>::type&& std::move<KDTree*&>(KDTree*&) [422]
                0.00    0.00       1/1           std::default_delete<KDTree>::operator()(KDTree*) const [388]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple<KDTree*, std::default_delete<KDTree> >::tuple<true, true>() [409]
[397]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, KDTree*, std::default_delete<KDTree> >::_Tuple_impl() [397]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::default_delete<KDTree> >::_Tuple_impl() [399]
                0.00    0.00       1/1           std::_Head_base<0ul, KDTree*, false>::_Head_base() [391]
-----------------------------------------------
                0.00    0.00       1/1           std::default_delete<KDTree>& std::__get_helper<1ul, std::default_delete<KDTree>>(std::_Tuple_impl<1ul, std::default_delete<KDTree>>&) [419]
[398]    0.0    0.00    0.00       1         std::_Tuple_impl<1ul, std::default_delete<KDTree> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<KDTree> >&) [398]
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<KDTree>, true>::_M_head(std::_Head_base<1ul, std::default_delete<KDTree>, true>&) [392]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, KDTree*, std::default_delete<KDTree> >::_Tuple_impl() [397]
[399]    0.0    0.00    0.00       1         std::_Tuple_impl<1ul, std::default_delete<KDTree> >::_Tuple_impl() [399]
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<KDTree>, true>::_Head_base() [393]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [425]
[400]    0.0    0.00    0.00       1         void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [400]
                0.00    0.00      13/13          void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [195]
                0.00    0.00      13/58          std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [96]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [404]
[401]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [401]
                0.00    0.00       1/1           std::allocator<std::vector<int, std::allocator<int> > >::allocator() [389]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [403]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [405]
[402]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [402]
                0.00    0.00       1/1           std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [390]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [401]
[403]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [403]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [410]
[404]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [404]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [401]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [411]
[405]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [405]
                0.00    0.00       1/6           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [256]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [402]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<KDTree, std::default_delete<KDTree> >::unique_ptr<std::default_delete<KDTree>, void>(KDTree*) [395]
[406]    0.0    0.00    0.00       1         std::__uniq_ptr_data<KDTree, std::default_delete<KDTree>, true, true>::__uniq_ptr_impl(KDTree*) [406]
                0.00    0.00       1/1           std::__uniq_ptr_impl<KDTree, std::default_delete<KDTree> >::__uniq_ptr_impl(KDTree*) [408]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<KDTree, std::default_delete<KDTree> >::get_deleter() [394]
[407]    0.0    0.00    0.00       1         std::__uniq_ptr_impl<KDTree, std::default_delete<KDTree> >::_M_deleter() [407]
                0.00    0.00       1/1           std::tuple_element<1ul, std::tuple<KDTree*, std::default_delete<KDTree> > >::type& std::get<1ul, KDTree*, std::default_delete<KDTree> >(std::tuple<KDTree*, std::default_delete<KDTree> >&) [421]
-----------------------------------------------
                0.00    0.00       1/1           std::__uniq_ptr_data<KDTree, std::default_delete<KDTree>, true, true>::__uniq_ptr_impl(KDTree*) [406]
[408]    0.0    0.00    0.00       1         std::__uniq_ptr_impl<KDTree, std::default_delete<KDTree> >::__uniq_ptr_impl(KDTree*) [408]
                0.00    0.00       1/1           std::tuple<KDTree*, std::default_delete<KDTree> >::tuple<true, true>() [409]
                0.00    0.00       1/2           std::__uniq_ptr_impl<KDTree, std::default_delete<KDTree> >::_M_ptr() [338]
-----------------------------------------------
                0.00    0.00       1/1           std::__uniq_ptr_impl<KDTree, std::default_delete<KDTree> >::__uniq_ptr_impl(KDTree*) [408]
[409]    0.0    0.00    0.00       1         std::tuple<KDTree*, std::default_delete<KDTree> >::tuple<true, true>() [409]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, KDTree*, std::default_delete<KDTree> >::_Tuple_impl() [397]
-----------------------------------------------
                0.00    0.00       1/1           createVectorFromFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int const&) [377]
[410]    0.0    0.00    0.00       1         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [410]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [404]
-----------------------------------------------
                0.00    0.00       1/1           createKDTreeFromFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int const&) [376]
[411]    0.0    0.00    0.00       1         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [411]
                0.00    0.00       1/11          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [197]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [405]
                0.00    0.00       1/1           void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [426]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::operator=(std::initializer_list<int>) [417]
[412]    0.0    0.00    0.00       1         void std::vector<int, std::allocator<int> >::_M_assign_aux<int const*>(int const*, int const*, std::forward_iterator_tag) [412]
                0.00    0.00       1/3           std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*) [309]
                0.00    0.00       1/18          std::vector<int, std::allocator<int> >::capacity() const [171]
                0.00    0.00       1/474         std::vector<int, std::allocator<int> >::size() const [10]
                0.00    0.00       1/3           int* std::copy<int const*, int*>(int const*, int const*, int*) [307]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [414]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> >&&) [416]
[413]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [413]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&) [328]
                0.00    0.00       2/375         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [11]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::get_allocator() const [387]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(std::allocator<int> const&) [415]
                0.00    0.00       1/264         std::allocator<int>::~allocator() [19]
                0.00    0.00       1/1           void std::__alloc_on_move<std::allocator<int> >(std::allocator<int>&, std::allocator<int>&) [420]
                0.00    0.00       1/146         std::vector<int, std::allocator<int> >::~vector() [52]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<int, std::allocator<int> >::_M_assign_aux<int const*>(int const*, int const*, std::forward_iterator_tag) [412]
[414]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [414]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [413]
[415]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::vector(std::allocator<int> const&) [415]
                0.00    0.00       1/3           std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [295]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[416]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> >&&) [416]
                0.00    0.00       1/16          std::remove_reference<std::vector<int, std::allocator<int> >&>::type&& std::move<std::vector<int, std::allocator<int> >&>(std::vector<int, std::allocator<int> >&) [177]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [413]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[417]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::operator=(std::initializer_list<int>) [417]
                0.00    0.00       1/3           std::initializer_list<int>::end() const [293]
                0.00    0.00       1/6           std::initializer_list<int>::begin() const [253]
                0.00    0.00       1/1           void std::vector<int, std::allocator<int> >::_M_assign_aux<int const*>(int const*, int const*, std::forward_iterator_tag) [412]
-----------------------------------------------
                0.00    0.00       1/1           createKDTreeFromVectors(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&, int const&) [378]
[418]    0.0    0.00    0.00       1         std::_MakeUniq<KDTree>::__single_object std::make_unique<KDTree, int const&>(int const&) [418]
                0.00    0.00       1/1           int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [424]
                0.00    0.00       1/1           KDTree::KDTree(int) [385]
                0.00    0.00       1/1           std::unique_ptr<KDTree, std::default_delete<KDTree> >::unique_ptr<std::default_delete<KDTree>, void>(KDTree*) [395]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<1ul, std::tuple<KDTree*, std::default_delete<KDTree> > >::type& std::get<1ul, KDTree*, std::default_delete<KDTree> >(std::tuple<KDTree*, std::default_delete<KDTree> >&) [421]
[419]    0.0    0.00    0.00       1         std::default_delete<KDTree>& std::__get_helper<1ul, std::default_delete<KDTree>>(std::_Tuple_impl<1ul, std::default_delete<KDTree>>&) [419]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::default_delete<KDTree> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<KDTree> >&) [398]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [413]
[420]    0.0    0.00    0.00       1         void std::__alloc_on_move<std::allocator<int> >(std::allocator<int>&, std::allocator<int>&) [420]
                0.00    0.00       1/1           std::remove_reference<std::allocator<int>&>::type&& std::move<std::allocator<int>&>(std::allocator<int>&) [423]
-----------------------------------------------
                0.00    0.00       1/1           std::__uniq_ptr_impl<KDTree, std::default_delete<KDTree> >::_M_deleter() [407]
[421]    0.0    0.00    0.00       1         std::tuple_element<1ul, std::tuple<KDTree*, std::default_delete<KDTree> > >::type& std::get<1ul, KDTree*, std::default_delete<KDTree> >(std::tuple<KDTree*, std::default_delete<KDTree> >&) [421]
                0.00    0.00       1/1           std::default_delete<KDTree>& std::__get_helper<1ul, std::default_delete<KDTree>>(std::_Tuple_impl<1ul, std::default_delete<KDTree>>&) [419]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<KDTree, std::default_delete<KDTree> >::~unique_ptr() [396]
[422]    0.0    0.00    0.00       1         std::remove_reference<KDTree*&>::type&& std::move<KDTree*&>(KDTree*&) [422]
-----------------------------------------------
                0.00    0.00       1/1           void std::__alloc_on_move<std::allocator<int> >(std::allocator<int>&, std::allocator<int>&) [420]
[423]    0.0    0.00    0.00       1         std::remove_reference<std::allocator<int>&>::type&& std::move<std::allocator<int>&>(std::allocator<int>&) [423]
-----------------------------------------------
                0.00    0.00       1/1           std::_MakeUniq<KDTree>::__single_object std::make_unique<KDTree, int const&>(int const&) [418]
[424]    0.0    0.00    0.00       1         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [424]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [426]
[425]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [425]
                0.00    0.00       1/965         std::is_constant_evaluated() [8]
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [400]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [411]
[426]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [426]
                0.00    0.00       1/1           void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [425]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [372] _GLOBAL__sub_I__Z20createVectorFromFileRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEERKi [395] std::unique_ptr<KDTree, std::default_delete<KDTree> >::unique_ptr<std::default_delete<KDTree>, void>(KDTree*) [52] std::vector<int, std::allocator<int> >::~vector()
 [373] _GLOBAL__sub_I__ZN16SearchStrategies6findNNERK6KDTreeRKSt6vectorIiSaIiEE [396] std::unique_ptr<KDTree, std::default_delete<KDTree> >::~unique_ptr() [416] std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> >&&)
 [374] _GLOBAL__sub_I__ZN6KDTreeC2Ei [163] std::_Tuple_impl<0ul, KDTree*, std::default_delete<KDTree> >::_M_head(std::_Tuple_impl<0ul, KDTree*, std::default_delete<KDTree> > const&) [176] std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&)
 [375] _GLOBAL__sub_I_main   [326] std::_Tuple_impl<0ul, KDTree*, std::default_delete<KDTree> >::_M_head(std::_Tuple_impl<0ul, KDTree*, std::default_delete<KDTree> >&) [417] std::vector<int, std::allocator<int> >::operator=(std::initializer_list<int>)
 [159] eucledian_distance(std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [397] std::_Tuple_impl<0ul, KDTree*, std::default_delete<KDTree> >::_Tuple_impl() [39] std::vector<int, std::allocator<int> >::operator[](unsigned long)
 [376] createKDTreeFromFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int const&) [398] std::_Tuple_impl<1ul, std::default_delete<KDTree> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<KDTree> >&) [102] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long)
 [377] createVectorFromFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int const&) [399] std::_Tuple_impl<1ul, std::default_delete<KDTree> >::_Tuple_impl() [82] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose()
 [378] createKDTreeFromVectors(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&, int const&) [215] KDNode** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<KDNode*>(KDNode* const*, KDNode* const*, KDNode**) [103] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned long)
 [379] __static_initialization_and_destruction_0(int, int) [57] int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [113] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char>&&)
 [380] __static_initialization_and_destruction_0(int, int) [33] std::char_traits<char>::copy(char*, char const*, unsigned long) [296] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char> const&)
 [381] __static_initialization_and_destruction_0(int, int) [46] std::char_traits<char>::assign(char&, char const&) [107] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::~_Alloc_hider()
 [382] __static_initialization_and_destruction_0(int, int) [112] std::char_traits<char>::length(char const*) [297] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*)
 [278] __gthread_active_p()  [400] void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [298] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
 [310] SearchStrategies::findNN(KDNode const*, std::vector<int, std::allocator<int> > const&, double&, std::shared_ptr<KDNode>&) [327] void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [119] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*)
 [311] SearchStrategies::findNN(KDTree const&, std::vector<int, std::allocator<int> > const&) [216] void std::_Destroy_aux<true>::__destroy<KDNode**>(KDNode**, KDNode**) [120] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)
 [178] KDNode::KDNode()       [40] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [108] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data()
 [312] KDNode::~KDNode()     [217] std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_M_allocate(unsigned long) [47] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long)
 [279] KDNode::operator=(KDNode const&) [218] std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_Vector_impl::_Vector_impl(std::allocator<KDNode*> const&) [299] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy_chars(char*, char const*, char const*)
 [383] KDTree::deleteNode(std::vector<int, std::allocator<int> >) [219] std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_Vector_impl::~_Vector_impl() [121] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy_chars(char*, char*, char*)
 [384] KDTree::deleteNode(std::vector<int, std::allocator<int> >, KDNode*) [220] std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_M_deallocate(KDNode**, unsigned long) [300] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char const*>(char const*, char const*, std::__false_type)
 [207] KDTree::minOfPoints(std::vector<KDNode*, std::allocator<KDNode*> >, int) [221] std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_Vector_impl_data::_Vector_impl_data() [122] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type)
 [188] KDTree::insert(std::vector<int, std::allocator<int> >) [158] std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_M_get_Tp_allocator() [75] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator()
 [196] KDTree::insert(std::vector<int, std::allocator<int> >, KDNode*) [222] std::_Vector_base<KDNode*, std::allocator<KDNode*> >::_Vector_base(std::allocator<KDNode*> const&) [123] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(char const*)
 [290] KDTree::findMin(int)  [223] std::_Vector_base<KDNode*, std::allocator<KDNode*> >::~_Vector_base() [104] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*)
 [291] KDTree::findMin(int, KDNode*) [266] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [32] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long)
 [313] KDTree::printKDT(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, KDNode const*, bool) [401] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [124] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append(char const*, unsigned long)
 [314] KDTree::printKDT()    [402] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [105] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long)
 [385] KDTree::KDTree(int)   [256] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [48] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned long)
 [315] __gnu_cxx::new_allocator<KDNode>::new_allocator() [403] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [144] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long)
 [249] __gnu_cxx::new_allocator<KDNode>::new_allocator(__gnu_cxx::new_allocator<KDNode> const&) [197] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [125] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
 [208] __gnu_cxx::new_allocator<KDNode*>::deallocate(KDNode**, unsigned long) [404] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [356] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string()
 [209] __gnu_cxx::new_allocator<KDNode*>::allocate(unsigned long, void const*) [405] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [301] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
